2019-04-23 22:29:32.921486,Q2,0,task called,0
2019-04-23 22:29:38.931260,Q2,0,time over,0
2019-04-23 22:29:39.943098,Q2,0,start,0
2019-04-23 22:29:40.202867,Q2,0,task called,0
2019-04-23 22:29:46.212257,Q2,0,time over,0
2019-04-23 22:29:47.227733,Q2,0,start,0
2019-04-23 22:29:49.194902,Q2,0,task called,0
2019-04-23 22:29:55.206710,Q2,0,time over,0
2019-04-23 22:29:56.222282,Q2,0,start,0
2019-04-23 22:31:37.605570,Q2,0,task called,0
2019-04-23 22:31:43.615784,Q2,0,time over,0
2019-04-23 22:31:44.627364,Q2,0,start,0
2019-04-23 22:31:44.959680,Q2,0,task called,0
2019-04-23 22:31:49.985412,Q2,1,nose poked,7
2019-04-23 22:31:52.741194,Q2,1,magazine nose poked,0
2019-04-23 22:32:13.763134,Q2,1,start,0
2019-04-23 22:32:13.764826,Q2,1,task called,0
2019-04-23 22:32:19.772294,Q2,1,time over,0
2019-04-23 22:32:20.784180,Q2,1,start,0
2019-04-23 22:32:23.313521,Q2,1,task called,0
2019-04-23 22:32:29.322309,Q2,1,time over,0
2019-04-23 22:32:30.333895,Q2,1,start,0
2019-04-23 22:32:33.123438,Q2,1,task called,0
2019-04-23 22:32:38.094431,Q2,2,nose poked,3
2019-04-23 22:32:40.891475,Q2,2,magazine nose poked,0
2019-04-23 22:33:01.913763,Q2,2,start,0
2019-04-23 22:33:33.430687,Q2,2,task called,0
2019-04-23 22:33:39.436233,Q2,2,time over,0
2019-04-23 22:33:40.453116,Q2,2,start,0
2019-04-23 22:33:51.990802,Q2,2,task called,0
2019-04-23 22:33:58.000371,Q2,2,time over,0
2019-04-23 22:33:59.016880,Q2,2,start,0
2019-04-23 22:33:59.400381,Q2,2,task called,0
2019-04-23 22:34:05.403588,Q2,2,time over,0
2019-04-23 22:34:06.419496,Q2,2,start,0
2019-04-23 22:35:53.186004,Q2,2,task called,0
2019-04-23 22:35:59.196385,Q2,2,time over,0
2019-04-23 22:36:00.212388,Q2,2,start,0
2019-04-23 22:36:00.513902,Q2,2,task called,0
2019-04-23 22:36:03.740626,Q2,3,nose poked,3
2019-04-23 22:36:06.799475,Q2,3,magazine nose poked,0
2019-04-23 22:36:27.817817,Q2,3,start,0
2019-04-23 22:36:27.819735,Q2,3,task called,0
2019-04-23 22:36:33.823231,Q2,3,time over,0
2019-04-23 22:36:34.834684,Q2,3,start,0
2019-04-23 22:36:34.857201,Q2,3,task called,0
2019-04-23 22:36:40.864882,Q2,3,time over,0
2019-04-23 22:36:41.880692,Q2,3,start,0
2019-04-23 22:36:43.026297,Q2,3,task called,0
2019-04-23 22:36:49.028400,Q2,3,time over,0
2019-04-23 22:36:50.040642,Q2,3,start,0
2019-04-23 22:36:50.042210,Q2,3,task called,0
2019-04-23 22:36:56.044978,Q2,3,time over,0
2019-04-23 22:36:57.056755,Q2,3,start,0
2019-04-23 22:36:59.744032,Q2,3,task called,0
2019-04-23 22:37:03.034137,Q2,4,nose poked,3
2019-04-23 22:37:05.122495,Q2,4,magazine nose poked,0
2019-04-23 22:37:26.144798,Q2,4,start,0
2019-04-23 22:57:11.157264,Q2,4,task called,0
2019-04-23 22:57:17.167320,Q2,4,time over,0
2019-04-23 22:57:18.179187,Q2,4,start,0
2019-04-23 22:57:18.727240,Q2,4,task called,0
2019-04-23 22:57:24.733351,Q2,4,time over,0
2019-04-23 22:57:25.745450,Q2,4,start,0
2019-04-23 22:57:26.479621,Q2,4,task called,0
2019-04-23 22:57:32.486346,Q2,4,time over,0
2019-04-23 22:57:33.498259,Q2,4,start,0
2019-04-23 22:57:35.044845,Q2,4,task called,0
2019-04-23 22:57:39.308138,Q2,5,nose poked,3
2019-04-23 22:57:44.983851,Q2,5,magazine nose poked,0
2019-04-23 22:58:06.006004,Q2,5,start,0
2019-04-23 22:58:43.794528,Q2,5,task called,0
2019-04-23 22:58:48.850909,Q2,6,nose poked,7
2019-04-23 22:58:50.267111,Q2,6,magazine nose poked,0
2019-04-23 22:59:11.289261,Q2,6,start,0
2019-04-23 22:59:11.508972,Q2,6,task called,0
2019-04-23 22:59:17.516146,Q2,6,time over,0
2019-04-23 22:59:18.527828,Q2,6,start,0
2019-04-23 22:59:19.620583,Q2,6,task called,0
2019-04-23 22:59:25.625540,Q2,6,time over,0
2019-04-23 22:59:26.637632,Q2,6,start,0
2019-04-23 22:59:27.884155,Q2,6,task called,0
2019-04-23 22:59:33.895763,Q2,6,time over,0
2019-04-23 22:59:34.907781,Q2,6,start,0
2019-04-23 23:00:50.677616,Q2,6,task called,0
2019-04-23 23:00:56.687252,Q2,6,time over,0
